ID,LAT,LONG
18565285,18.59389205,73.76317665
18630624,18.59375001,73.75913624
19655089,18.592225,73.78431916
19767389,18.5992878,73.74970827
19570868,18.5950478,73.76412448
18928520,18.5984276,73.76386028
19458231,18.59091574,73.75307713
19783531,18.60125285,73.75968978
18650304,18.59709234,73.76378618
19333461,18.59888519,73.74191545
19854710,18.60662072,73.77685526
19661659,18.59961065,73.77510611
19791305,18.60535799,73.76413469
19791299,18.60535799,73.76413469
19799420,18.60535799,73.76413469
19799274,18.60535799,73.76413469
19798155,18.60535799,73.76413469
19043518,18.57292394,73.95683751
19773197,18.557123,73.911544
19623792,18.55173265,73.92433517
19631460,18.5421426,73.9259002
19667472,18.55170086,73.92458797
19767765,18.550388,73.924288
19664118,18.5516911,73.9243472
19354172,18.55100762,73.92235335
19551169,18.55096598,73.92237514
19123430,18.551,73.922361
19261217,18.55100762,73.92235335
19122112,18.55100762,73.92235335
19570189,18.55172947,73.92434657
19533283,18.55176443,73.92435495
19521038,18.551,73.922361
19521725,18.55100762,73.92235335
19353924,18.55100762,73.92235335
19280860,18.551,73.922361
19261234,18.55100762,73.92235335
19521168,18.55174759,73.92435662
19525313,18.55174091,73.92433316
19421235,18.55096598,73.92237514
19525920,18.55173551,73.92432008
19662542,18.5516907,73.924333
19717014,18.549747,73.925057
19664061,18.5516911,73.9243472
19698937,18.5517159,73.9243132
18464747,18.55100762,73.92235335
19343513,18.5463724,73.9215129
19296009,18.55100762,73.92235335
19736751,18.554239,73.925353
19759306,18.5475255,73.9155372
18737841,18.54187603,73.92371155
19743259,18.5475255,73.9155372
19246392,18.5521627,73.9268313
19772778,18.554611,73.919513
19819645,18.55436422,73.91958221
19681043,18.55586234,73.91515713
19680535,18.55100762,73.92235335
19883791,18.55169832,73.92448068
18631647,18.54879978,73.91826902
19715840,18.542052,73.925903
18783220,18.54016268,73.93183663
19623749,18.55100762,73.92235335
19679970,18.54750667,73.91557286
19683727,18.5475067,73.91557874
19744713,18.5475255,73.9155372
19693408,18.55100762,73.92235335
19430502,18.55756072,73.91879473
19793503,18.553627,73.921347
19587374,18.54910273,73.92449241
19339100,18.54947714,73.91532093
19646180,18.55104926,73.91648334
19307523,18.55097647,73.92223433
19321858,18.55100444,73.92238989
19644031,18.55100762,73.92235335
19860198,18.54776146,73.91827206
19019420,18.55093102,73.92299674
18763994,18.55073268,73.92232686
18921761,18.55069962,73.92232485
18636360,18.5603307,73.92125633
19490145,18.54948032,73.92834272
19693060,18.550037,73.918107
19587443,18.56205,73.92286
18646302,18.547989,73.922893
18862404,18.55071583,73.92232016
19324039,18.56018736,73.91886178
19612078,18.55434606,73.92515895
19733254,18.5516146,73.916004
18430409,18.55095717,73.91621401
19489884,18.54975209,73.92857037
19683949,18.5563614,73.9247604
19658570,18.5618589,73.9226849
19255725,18.55454245,73.92079365
19362102,18.55066593,73.92240666
6505038,18.55100762,73.92235335
19290034,18.54933061,73.91580574
19261277,18.57693725,73.88644326
19527954,18.578933,73.874482
19693222,18.574956,73.895288
19693203,18.574956,73.895288
19679853,18.574956,73.895288
19679974,18.57521695,73.89526438
19214205,18.57018181,73.87841944
19626440,18.57985307,73.89366269
18639110,18.573608,73.885301
18470669,18.57517532,73.89524762
19169931,18.57337,73.88432
18719489,18.573608,73.885301
19280662,18.57522585,73.895198
19651839,18.570055,73.903367
6507809,18.57009377,73.90356682
19034479,18.56475559,73.90767597
19522089,18.56767705,73.910616
18810978,18.57110094,73.90712176
19596638,18.56776064,73.91340449
19187405,18.5619879,73.9084528
18992610,18.56812232,73.90990455
19336691,18.56518815,73.91707946
19125681,18.56527842,73.9143949
19252472,18.56228667,73.91403984
19272381,18.56227999,73.91403683
19761893,18.56386979,73.90780002
19786386,18.56599385,73.91081415
19865121,18.56935802,73.91105153
19756578,18.57029813,73.90368719
19759136,18.56770184,73.91098548
6503985,18.56541031,73.9109952
6505590,18.5582568,73.9112718
6508321,18.5617241,73.91680185
18563767,18.56330056,73.91401436
18562913,18.56363873,73.91744155
18557229,18.56766212,73.91760517
19681667,18.56265059,73.91388897
19690129,18.56822943,73.90829992
19680129,18.56564138,73.91654234
19692995,18.56565822,73.91655676
19680163,18.55100762,73.92235335
19196476,18.56219036,73.91407337
6506419,18.56532927,73.91609207
6507330,18.56534675,73.91098514
6506350,18.56476989,73.91107433
19424015,18.5565824,73.90810344
19679991,18.56386439,73.91762696
19489288,18.565649,73.91653899
19706907,18.56608888,73.91075112
19788011,18.56635267,73.91089026
6505605,18.56515001,73.91787741
19654461,18.56696513,73.91419407
19592432,18.56398612,73.91784724
19577763,18.56488463,73.91654503
19272223,18.56560991,73.91363516
19565168,18.56279838,73.91424771
19137817,18.55834897,73.91136769
19594707,18.56929541,73.91095631
19654543,18.56695527,73.91419105
19539258,18.56211027,73.91728666
19143162,18.5583353,73.91143508
19363754,18.56321283,73.91388126
19581396,18.56786616,73.91873606
19837749,18.56688726,73.91387623
19100634,18.564959,73.91443949
19357628,18.56558353,73.91529679
19069281,18.56143137,73.91671199
19433189,18.56495709,73.91428292
19775115,18.56643245,73.9182556
19743534,18.56393495,73.91766183
19855947,18.56207848,73.91409282
6503490,18.56510107,73.9180484
19689076,18.56785281,73.91645819
13195,18.56782039,73.91890738
18326493,18.56385422,73.91793039
19608528,18.56492594,73.90753314
18670523,18.56515128,73.91713243
18680913,18.56503687,73.91607095
19698097,18.56563438,73.91080577
18617644,18.56192847,73.91656045
18349108,18.56764082,73.91773224
19217094,18.56288928,73.91823314
19143138,18.55831655,73.91148169
19117400,18.57027461,73.91107298
19582394,18.56963325,73.90344813
19777720,18.56493707,73.91402744
19804590,18.566709,73.9183797
19217068,18.56294617,73.91782176
19133904,18.57019961,73.9110589
18514639,18.56576787,73.91069245
18711993,18.55831687,73.91137574
19597139,18.56779592,73.91900025
19584546,18.56351128,73.9082912
12376,18.55936574,73.91292874
19508462,18.56697371,73.91892347
19631218,18.456184,73.912597
19618715,18.456733,73.912731
19656755,18.456296,73.912589
19690788,18.463389,73.903944
19734820,18.4386,73.9169
19696680,18.463389,73.903944
19690275,18.463389,73.903944
19691649,18.463389,73.903944
19693234,18.463389,73.903944
19690274,18.463389,73.903944
18822380,18.45201787,73.92085668
19005012,18.4559402,73.91306955
19229878,18.4576299,73.91226925
18633970,18.45455358,73.91379509
19169462,18.44555932,73.91755991
19816598,18.4562102,73.9129385
19773089,18.447237,73.899257
19230040,18.45657976,73.91282916
19772416,18.50144198,73.85415664
6505864,18.507405,73.85125168
6507714,18.50832606,73.85062706
18432261,18.50156823,73.85806248
12239,18.50400591,73.85508992
19601988,18.51189,73.851976
18795050,18.50592564,73.85286905
19798823,18.68467362,73.78862568
19726583,18.49615254,73.86110812
18419478,18.49672232,73.85677502
19768398,18.4996177,73.8601623
19595858,18.4964484,73.86207432
18639166,18.50153516,73.87220778
19545453,18.49627464,73.86201359
19862825,18.4922459,73.8654718
19295101,18.49712899,73.85587882
19717888,18.496662,73.860481
11389,18.5018353,73.87436863
19460440,18.50879247,73.86132773
19852573,18.54567865,73.77783823
18392663,18.55198629,73.76074556
19187787,18.46966432,73.83152973
19226420,18.50176154,73.83957066
19776878,18.4578357,73.80536719
19728491,18.47039097,73.8230164
19083435,18.46446579,73.83241419
19315812,18.4697009,73.82506158
19277188,18.46549871,73.81666023
19331433,18.45945824,73.82514607
19290855,18.47009491,73.8219244
19263331,18.46985354,73.82097054
19093480,18.49504096,73.8353445
19637498,18.477698,73.820085
19618721,18.477976,73.820538
18466662,18.47625234,73.82344052
19343159,18.46963093,73.83141875
18734738,18.46102673,73.82579651
19511054,18.475614,73.821128
19167852,18.47024564,73.8222798
18917951,18.49072429,73.83298717
19179028,18.46103182,73.82578846
19528045,18.47017886,73.82205483
19682623,18.464406,73.836904
18820929,18.47179082,73.82032011
19712609,18.47039001,73.82239714
19569979,18.47025995,73.82198811
18445696,18.47462547,73.81591324
18789566,18.45763721,73.80561121
6506440,18.46723029,73.81916676
19615007,18.46574785,73.82362057
18590366,18.47132304,73.82874291
19881763,18.480635,73.825966
19870693,18.47027013,73.82127162
19555723,18.47620273,73.8176436
6505996,18.46131041,73.82122602
19801527,18.47645713,73.81758828
19178184,18.46103309,73.82580053
19206177,18.47089755,73.83213557
19247468,18.461035,73.82578511
18682746,18.4937657,73.8355683
18746559,18.46024344,73.78639553
19552418,18.46012036,73.81285552
19774575,18.5090579,73.8638922
19562931,18.50087923,73.85727726
19778314,18.510377,73.854956
19604368,18.5085235,73.85482874
19619110,18.51129714,73.85509461
19563228,18.50393151,73.85902271
19583949,18.483523,73.794698
19585493,18.483523,73.794698
19259220,18.4667959,73.7788945
19757791,18.46699309,73.77897261
18727417,18.46583803,73.77751473
19586782,18.461456,73.774895
19586155,18.46097203,73.77479833
19673783,18.5329824,73.8282497
19800927,18.5406093,73.8564173
10248,18.52931165,73.83219793
11867,18.53321945,73.83496801
19512041,18.52701071,73.82711481
19660262,18.519961,73.841478
19371886,18.52319428,73.84760924
19860229,18.52565323,73.84131794
19000063,18.52604461,73.84248991
19826802,18.529072,73.843655
19807595,18.5406093,73.8564173
19298696,18.51982506,73.83933026
19807650,18.5406093,73.8564173
19800950,18.5406093,73.8564173
19686301,18.53363995,73.86016493
19273712,18.51820688,73.84137847
19318310,18.52991852,73.83584809
19275416,18.5348935,73.83830298
19294889,18.52230954,73.84389237
19169009,18.5292114,73.826536
11221,18.52688196,73.85147966
19459772,18.52547938,73.84160981
19659752,18.52645575,73.85141837
19591471,18.52267472,73.84178272
11940,18.52709273,73.85139316
19835203,18.52356327,73.83815276
19197786,18.5286339,73.83778699
18502357,18.53450281,73.83869089
19294943,18.52228697,73.84383436
19132890,18.53540052,73.84891078
19246648,18.52253653,73.84985961
19709365,18.51669624,73.85278968
6503427,18.51704012,73.85204762
19529289,18.519048,73.857098
19569367,18.5046844,73.85470971
19609305,18.51578477,73.85338185
19683946,18.520316,73.853872
18788890,18.5241801,73.82946543
19626811,18.529172,73.83123
19690928,18.536043,73.8296307
19632217,18.52948155,73.83163993
19805305,18.5291775,73.83104324
19860482,18.53483178,73.82788457
6507967,18.53071484,73.82866547
12438,18.53113891,73.82993046
18621970,18.53321442,73.82952679
18573557,18.53326973,73.82956635
18691153,18.53415028,73.82965922
18962852,18.53411245,73.82968001
18767870,18.5276281,73.8263122
19630811,18.529172,73.83123
19216692,18.5332497,73.82963173
18585720,18.52917114,73.83101106
6503381,18.54044686,73.83028686
6504859,18.53913849,73.82997841
6504429,18.534816,73.829111
18587595,18.53374256,73.82896654
19316914,18.5347893,73.8289571
19122157,18.53379552,73.82967666
19424883,18.536043,73.8296307
19886737,18.5368712,73.8297865
18415576,18.53225376,73.82881902
10177,18.48590606,73.85740835
18643759,18.48765905,73.85725781
19662579,18.48935455,73.85735608
10142,18.48794046,73.85829147
18385824,18.48624725,73.85757331
18698602,18.48324744,73.85759342
6506960,18.48109024,73.85477543
19864119,18.48595304,73.86771093
19651516,18.47456855,73.85576047
19111467,18.48116465,73.90256066
19649131,18.4811914,73.9026987
13650,18.4812464,73.9023396
18355921,18.48135081,73.90257854
6507770,18.48118659,73.90244164
19863953,18.48190072,73.89657444
18941291,18.47886433,73.90114713
18542797,18.48184005,73.89658
18607865,18.4785835,73.89654809
18975097,18.480332,73.901426
19556822,18.4812939,73.897349
19618732,18.50101532,73.8421962
19673542,18.51000284,73.85086175
19633413,18.51085045,73.84920079
19779704,18.51236729,73.84600461
19778948,18.5113798,73.84674758
19731987,18.50505894,73.84420216
19782217,18.51235075,73.84614576
19782997,18.51157628,73.84562474
19076767,18.51539425,73.85030586
18952093,18.51396168,73.84806119
18928814,18.51151492,73.85211267
6504163,18.51305751,73.85244895
6505139,18.51367396,73.85102034
19369325,18.50912789,73.84612631
19768042,18.5148843,73.85010604
19529382,18.50978125,73.84562608
18991921,18.51247061,73.84725384
19838632,18.510216,73.8467105
19187747,18.50820779,73.85055531
18490414,18.51638171,73.85007117
19603912,18.50952277,73.84677708
6507672,18.51234726,73.84584568
19793370,18.509342,73.8468
19721704,18.5161655,73.8500272
19880537,18.50233225,73.85240536
12583,18.51205222,73.84775642
19870841,18.51409956,73.8453527
19163922,18.5128623,73.8443527
19488853,18.51609653,73.84780135
19618737,18.50101754,73.84219285
19632008,18.50751819,73.85068405
19723386,18.51240957,73.84635866
19870595,18.51403036,73.84467289
19093406,18.50979619,73.84609446
19401998,18.50939241,73.84360336
19083845,18.50896034,73.84614743
19783519,18.6500477,73.76128368
19453911,18.6413806,73.7568951
19242865,18.64315125,73.75585288
18878989,18.64126928,73.75691906
19556727,18.64295305,73.75660101
19333459,18.64551734,73.75742164
19815402,18.652473,73.751785
6504770,18.64419357,73.75683356
18731914,18.64188973,73.75623073
19362927,18.651266,73.738982
19279992,18.64240692,73.75652041
19562474,18.644222,73.75766
17989383,18.64280847,73.7559833
6506859,18.643749,73.754603
19649959,18.64321574,73.75616636
19839322,18.6465588,73.7509993
19054722,18.6413738,73.75640742
19612723,18.64366526,73.75823367
18436014,18.64192594,73.75620425
19740632,18.638978,73.749824
18756431,18.64295016,73.75602689
19257756,18.64302513,73.75572279
13591,18.626708,73.737575
19769218,18.644434,73.754815
19707531,18.5097318,73.8715792
19637380,18.51849937,73.86722257
19860296,18.523033,73.862954
6505653,18.51960093,73.87097262
18883610,18.51545592,73.86849258
12148,18.51609685,73.86153527
18518233,18.51638075,73.86855695
6506368,18.51765815,73.86871353
19863220,18.520578,73.863227
19747150,18.517028,73.867861
19863821,18.51446387,73.86584906
19854797,18.5212064,73.8660727
13468,18.519579,73.87095585
19331257,18.52336247,73.86867495
19080499,18.52211689,73.86392143
11513,18.54384047,73.83871838
12889,18.54392883,73.83873884
12965,18.54286016,73.83840993
6508033,18.54157468,73.82923409
19415491,18.60094398,73.78212679
19415582,18.60095733,73.78220692
19531326,18.61396475,73.77794892
19679573,18.6334772,73.80491685
19693857,18.62421817,73.82062789
19706347,18.62165543,73.8018598
19633058,18.62884504,73.81419495
19736983,18.61620012,73.80232995
19758194,18.61753005,73.81739918
19750211,18.61037713,73.78894296
19719616,18.63365638,73.80735967
19296003,18.59219417,73.78435604
19610439,18.61607897,73.80472876
19789057,18.62507124,73.8186615
6507625,18.62485424,73.81972566
18678589,18.62317223,73.816965
11586,18.62290344,73.81872855
11584,18.62292028,73.81850157
18764657,18.61512767,73.80280193
19494316,18.61171928,73.80346142
19569754,18.62544773,73.81819379
19489902,18.62577498,73.82094674
19601981,18.61611106,73.79887383
19602467,18.62576799,73.82092997
19596669,18.62147845,73.81799497
19582908,18.6168822,73.80185679
19789092,18.61264391,73.80078357
19639032,18.62291869,73.82041935
19224881,18.63391753,73.80471066
19434743,18.62822328,73.8035972
19346676,18.61572024,73.8047519
19815533,18.63352841,73.80860163
19243585,18.63377997,73.80529337
19788070,18.63315695,73.81709374
19332892,18.63311089,73.81772004
19684823,18.65063285,73.83950394
19670229,18.63378378,73.80506538
18602068,18.62546775,73.82095914
11585,18.6229117,73.81848414
18519842,18.61723138,73.80289447
19672664,18.67548867,73.83248929
18984006,18.63139973,73.80303159
17981567,18.63308452,73.81360386
19722761,18.65051404,73.83952137
19278667,18.61639861,73.80309496
18892716,18.63356742,73.81069198
19547519,18.63337,73.81643
19717811,18.645927,73.766602
19736134,18.61158106,73.80062196
19815199,18.633766,73.805336
6506752,18.66291192,73.8072269
19658111,18.63371102,73.80497351
18784852,18.62295205,73.81770797
19847673,18.61962,73.804267
19852793,18.65087584,73.83910658
19590722,18.61560078,73.80441159
19763862,18.60846398,73.78148507
19835966,18.634831,73.816147
19845905,18.63404387,73.81432525
19823872,18.6175098,73.8173736
19823852,18.63352841,73.80860163
18533664,18.61784461,73.79131705
19313267,18.62013956,73.80165461
18341558,18.60187058,73.82748529
18892720,18.62365453,73.81847005
19336208,18.62090846,73.82190563
19421336,18.60070725,73.78198732
19415597,18.60062686,73.78199134
19415594,18.60021249,73.78276516
19421337,18.60066499,73.78202487
18335283,18.60053725,73.78270347
19415201,18.6006263,73.7819538
18848177,18.60028558,73.80456381
19741857,18.59889027,73.79668146
19728471,18.59872758,73.79797462
19633344,18.59405,73.80377
19274626,18.59831321,73.79047014
6504005,18.60075714,73.78210265
19140294,18.59828302,73.79043024
19280798,18.59224502,73.78430676
6505897,18.59065389,73.80416919
6507547,18.60171138,73.80070578
19542370,18.5978677,73.79071891
19115262,18.59851022,73.78957428
19615292,18.60412507,73.7817657
18655494,18.60017182,73.80510259
19585894,18.59341571,73.79689906
19505738,18.59813176,73.80625159
19577554,18.59543421,73.80339973
19573723,18.59751593,73.79803699
19665468,18.59405,73.80377
19787626,18.59796303,73.79054993
19771029,18.59267052,73.80022533
19680055,18.5921821,73.78431179
19684963,18.59532998,73.78732793
19217525,18.59780955,73.80658116
19187736,18.609506,73.802381
19417125,18.60160143,73.79448071
19718248,18.59809172,73.79003495
19417124,18.60160334,73.79440393
19070317,18.59317293,73.78533371
19857007,18.6028862,73.7931757
18457708,18.59358222,73.79935898
19530325,18.60569764,73.77882533
19082845,18.6009389,73.79367873
18758800,18.59757503,73.79768092
19524101,18.59267751,73.80283814
19595540,18.59301785,73.79826866
19524132,18.59271183,73.80290486
19524090,18.59286119,73.80279254
19763321,18.59886359,73.79140958
19174280,18.60684695,73.78078401
19767849,18.59767545,73.79961345
19124335,18.59398389,73.79340749
19622652,18.59391811,73.80206767
19821518,18.59779811,73.7905734
19852223,18.6115083,73.7929183
19811854,18.59749813,73.8012962
6504798,18.5936257,73.7993463
19789919,18.59342206,73.79912194
19865345,18.5940257,73.793122
19605399,18.59787246,73.79048053
6508112,18.59389396,73.79292537
19074008,18.60036279,73.80396366
13631,18.59495978,73.78869485
19906597,18.612621,73.787422
18372114,18.59224502,73.78430609
19785965,18.60416416,73.78171306
19551168,18.59221419,73.78438119
6507218,18.57374517,73.79526123
18555067,18.58750338,73.78040448
6506930,18.58835568,73.78458202
19677767,18.59222404,73.78438354
19360619,18.5867874,73.78169999
19371636,18.58826797,73.77992973
19791501,18.5972366,73.7794093
18976986,18.58775633,73.78338374
18806759,18.58790951,73.78402714
19322839,18.58717574,73.7841247
19261276,18.59221864,73.78440902
19643715,18.59660316,73.81727616
19802112,18.58250261,73.81374538
19861933,18.5911093,73.81396433
19865296,18.587787,73.813299
19714153,18.57926698,73.8130167
6506214,18.58114052,73.81831683
18519327,18.58084433,73.8188402
18892712,18.58153395,73.81682452
19235791,18.57806864,73.81196167
19506495,18.59594,73.817368
19677334,18.59271882,73.78520161
19231334,18.59392828,73.81894816
19233092,18.5818891,73.8279033
19471284,18.57869122,73.81586529
19637819,18.5787851,73.8282509
19855514,18.588869,73.816644
19560975,18.580916,73.819172
19772363,18.58506445,73.8220237
19649740,18.57878,73.815761
19662125,18.58183473,73.81561906
18224684,18.58163978,73.81614324
19017183,18.57994368,73.81593067
19575893,18.577583,73.815694
19307735,18.57825456,73.81565474
19520968,18.59228989,73.78431131
19798380,18.59657115,73.81727702
19520964,18.59228989,73.78431131
19783159,18.58481219,73.82183246
19737070,18.58504743,73.82200722
19186169,18.58177262,73.81646946
19635574,18.57895146,73.81572142
19649166,18.58224495,73.81548948
19775929,18.588052,73.828438
19772649,18.5811129,73.8092749
19586020,18.58222,73.81041
19174655,18.58504114,73.82388476
19831621,18.58112089,73.81559703
19680300,18.592236,73.78478
19468114,18.48371,73.952499
19468180,18.48371,73.952499
19849758,18.48953986,73.9503184
19757594,18.54354389,73.78479726
6507578,18.54278219,73.78951287
18707272,18.538913,73.785202
19340563,18.538529,73.782446
19368468,18.53842,73.78358
19331791,18.538436,73.783276
19314866,18.538207,73.784757
6506884,18.54472351,73.78018951
19605381,18.54470883,73.78316148
19561864,18.543959,73.790383
19636771,18.54121516,73.81734104
19662129,18.53846928,73.78335472
19699100,18.53921971,73.7937509
19504064,18.543959,73.790383
19793132,18.54157239,73.79216267
18542994,18.5435493,73.77553795
19632377,18.48536804,73.8507729
19618728,18.486027,73.8546629
19751692,18.49305497,73.8498975
19690947,18.49547715,73.84420451
19536167,18.48896719,73.85408107
19162034,18.48592132,73.85440059
18466631,18.50229028,73.85310542
6508244,18.49827172,73.85440059
19804644,18.49280124,73.84955283
19811917,18.487186,73.846615
19263407,18.48799674,73.84833042
19016649,18.49358756,73.85422893
12482,18.49044988,73.84990856
19685365,18.501161,73.848122
18772488,18.48092043,73.85366835
19656180,18.48601258,73.85383565
6503318,18.49690833,73.8564394
19539983,18.64988791,73.76112342
19783493,18.65002038,73.76120992
19614257,18.65402267,73.77143215
13218,18.66383722,73.76770858
11764,18.64662572,73.77005786
10919,18.65691783,73.76988485
19482350,18.65689082,73.7707616
19616866,18.64259403,73.7611489
19576295,18.67184009,73.78715057
18801797,18.64842916,73.76552861
18774320,18.66213432,73.78086247
19834654,18.64994414,73.76113884
6505341,18.66595177,73.76426864
18550482,18.66520436,73.77637211
19811687,18.65878278,73.76894541
18938218,18.64798855,73.77038207
19529291,18.65697373,73.77050612
18603650,18.67322781,73.78169764
19861187,18.64746502,73.76331277
19836717,18.64916743,73.77598654
19531845,18.65701518,73.77053285
19811392,18.64395975,73.75696164
19842923,18.64420882,73.76520775
19856649,18.64572796,73.76619849
19526491,18.6570302,73.7704089
19528711,18.65692672,73.7705031
19528718,18.65678473,73.77054904
19693071,18.65730092,73.76884248
18965304,18.63911948,73.760878
18751852,18.63906293,73.7607858
10943,18.65693466,73.76983389
19400367,18.64714893,73.76463342
19865663,18.649221,73.76162
19208014,18.463473,73.903307
19539500,18.463473,73.903307
19690234,18.46311405,73.90350506
19504698,18.463696,73.903301
19506362,18.46361237,73.90319438
19622048,18.471806,73.909889
19623610,18.47882051,73.90180518
19690661,18.46342,73.90397
19690675,18.46342,73.90397
19690277,18.46342,73.90397
18284387,18.47122319,73.91397513
19693413,18.46342,73.90397
19693342,18.46342,73.90397
19690925,18.4674233,73.9058906
19849790,18.4693243,73.9001793
19693244,18.46342,73.90397
19551309,18.46342,73.90397
19451051,18.46342,73.90397
19451075,18.46342,73.90397
19451073,18.46342,73.90397
19351110,18.463246,73.903398
19424881,18.4674233,73.9058906
19636919,18.46704675,73.90826945
19562296,18.465833,73.921444
